filename,slice,min_row,min_col,max_row,max_col
sub-30171_ses-s6_T1w.nii.gz,136,43,16,204,144
sub-30172_ses-s0_T1w.nii.gz,136,31,12,198,149
sub-30172_ses-s2_T1w.nii.gz,138,31,13,200,147
sub-30172_ses-s4_T1w.nii.gz,137,31,12,198,147
sub-30172_ses-s6_T1w.nii.gz,118,23,10,189,146
sub-30173_ses-s0_T1w.nii.gz,144,27,16,201,146
sub-30174_ses-s0_T1w.nii.gz,138,37,15,201,144
sub-30174_ses-s2_T1w.nii.gz,138,36,13,200,143
sub-30174_ses-s4_T1w.nii.gz,136,36,15,200,144
sub-30174_ses-s6_T1w.nii.gz,131,36,13,200,143
sub-30175_ses-s0_T1w.nii.gz,140,34,13,200,150
sub-30175_ses-s2_T1w.nii.gz,141,33,12,198,149
sub-30175_ses-s4_T1w.nii.gz,144,33,12,197,149
sub-30175_ses-s6_T1w.nii.gz,117,37,12,200,149
sub-30177_ses-s0_T1w.nii.gz,140,31,18,201,144
sub-30177_ses-s2_T1w.nii.gz,135,31,15,200,143
sub-30177_ses-s4_T1w.nii.gz,143,31,18,197,144
sub-30177_ses-s6_T1w.nii.gz,140,19,16,188,143
sub-30178_ses-s0_T1w.nii.gz,141,30,12,194,143
sub-30178_ses-s2_T1w.nii.gz,144,30,15,192,144
sub-30179_ses-s0_T1w.nii.gz,138,33,10,197,153
sub-30180_ses-s2_T1w.nii.gz,139,39,13,192,146
sub-30180_ses-s4_T1w.nii.gz,141,40,13,192,146
sub-30180_ses-s6_T1w.nii.gz,144,40,12,192,144
sub-30181_ses-s0_T1w.nii.gz,143,30,16,196,144
sub-30181_ses-s2_T1w.nii.gz,141,27,13,188,141
sub-30181_ses-s4_T1w.nii.gz,140,28,15,197,143
sub-30181_ses-s6_T1w.nii.gz,144,24,16,186,144
sub-30182_ses-s0_T1w.nii.gz,137,31,12,203,147
sub-30182_ses-s2_T1w.nii.gz,136,30,12,199,146
sub-30182_ses-s4_T1w.nii.gz,139,31,10,199,146
sub-30182_ses-s6_T1w.nii.gz,138,34,12,206,146
sub-30183_ses-s0_T1w.nii.gz,142,34,13,199,149
sub-30183_ses-s2_T1w.nii.gz,147,36,13,200,149
sub-30183_ses-s4_T1w.nii.gz,142,33,15,198,149
sub-30183_ses-s6_T1w.nii.gz,120,25,13,192,149
sub-30184_ses-s0_T1w.nii.gz,144,37,10,198,150
sub-30184_ses-s2_T1w.nii.gz,146,34,9,197,149
sub-30184_ses-s4_T1w.nii.gz,143,36,9,200,149
sub-30184_ses-s6_T1w.nii.gz,151,28,13,174,149
sub-30185_ses-s0_T1w.nii.gz,145,28,16,201,144
sub-30185_ses-s2_T1w.nii.gz,145,30,16,201,144
sub-30185_ses-s4_T1w.nii.gz,168,27,16,194,144
sub-30185_ses-s6_T1w.nii.gz,163,25,18,198,146
sub-30186_ses-s0_T1w.nii.gz,149,40,7,197,149
sub-30186_ses-s2_T1w.nii.gz,144,37,9,191,149
sub-30186_ses-s4_T1w.nii.gz,149,40,7,193,147
sub-30186_ses-s6_T1w.nii.gz,149,42,7,200,146
sub-30187_ses-s0_T1w.nii.gz,142,31,13,198,144
sub-30187_ses-s2_T1w.nii.gz,143,33,12,200,143
sub-30187_ses-s4_T1w.nii.gz,144,35,12,200,143
sub-30187_ses-s6_T1w.nii.gz,127,31,12,195,144
sub-30188_ses-s0_T1w.nii.gz,138,31,9,195,150
sub-30188_ses-s2_T1w.nii.gz,137,33,9,200,150
sub-30188_ses-s4_T1w.nii.gz,144,28,9,194,150
sub-30188_ses-s6_T1w.nii.gz,134,31,9,197,151
sub-30189_ses-s0_T1w.nii.gz,144,33,9,200,149
sub-30189_ses-s2_T1w.nii.gz,144,27,10,203,150
sub-30190_ses-s0_T1w.nii.gz,150,34,15,200,144
sub-30190_ses-s2_T1w.nii.gz,144,36,15,198,143
sub-30190_ses-s4_T1w.nii.gz,144,33,15,198,143
sub-30190_ses-s6_T1w.nii.gz,126,37,15,204,143
sub-30191_ses-s0_T1w.nii.gz,148,30,16,201,144
sub-30191_ses-s4_T1w.nii.gz,143,24,15,191,144
sub-30191_ses-s6_T1w.nii.gz,139,28,15,199,144
sub-30192_ses-s0_T1w.nii.gz,136,25,10,201,149
sub-30192_ses-s2_T1w.nii.gz,137,24,9,200,147
sub-30192_ses-s4_T1w.nii.gz,146,24,10,197,149
sub-30192_ses-s6_T1w.nii.gz,164,28,13,191,146
sub-30193_ses-s0_T1w.nii.gz,135,24,4,201,150
sub-30193_ses-s4_T1w.nii.gz,140,22,7,194,152
sub-30193_ses-s6_T1w.nii.gz,117,16,6,191,152
sub-30194_ses-s0_T1w.nii.gz,144,25,10,200,149
sub-30194_ses-s2_T1w.nii.gz,151,31,12,207,147
sub-30194_ses-s6_T1w.nii.gz,156,18,12,183,147
sub-30195_ses-s0_T1w.nii.gz,148,37,12,193,146
sub-30196_ses-s0_T1w.nii.gz,144,31,10,200,150
sub-30196_ses-s2_T1w.nii.gz,143,33,9,194,149
sub-30196_ses-s4_T1w.nii.gz,145,31,9,195,149
sub-30196_ses-s6_T1w.nii.gz,163,27,10,183,149
sub-30197_ses-s0_T1w.nii.gz,147,28,15,206,144
sub-30197_ses-s2_T1w.nii.gz,152,30,15,203,144
sub-30197_ses-s4_T1w.nii.gz,156,25,15,201,144
sub-30197_ses-s6_T1w.nii.gz,173,25,13,197,144
sub-30198_ses-s0_T1w.nii.gz,146,33,13,203,146
sub-30198_ses-s2_T1w.nii.gz,147,34,12,200,144
sub-30198_ses-s4_T1w.nii.gz,144,33,13,201,146
sub-30198_ses-s6_T1w.nii.gz,123,33,13,198,146
sub-30200_ses-s0_T1w.nii.gz,147,34,13,198,149
sub-30200_ses-s2_T1w.nii.gz,152,35,13,199,147
sub-30200_ses-s4_T1w.nii.gz,138,31,12,192,149
sub-30200_ses-s6_T1w.nii.gz,126,34,10,200,147
sub-30201_ses-s0_T1w.nii.gz,148,33,9,203,153
sub-30201_ses-s2_T1w.nii.gz,142,28,7,194,152
sub-30201_ses-s4_T1w.nii.gz,143,30,7,195,152
sub-30201_ses-s6_T1w.nii.gz,132,28,9,198,153
sub-30202_ses-s0_T1w.nii.gz,144,34,16,200,146
sub-30203_ses-s2_T1w.nii.gz,146,31,7,200,150
sub-30203_ses-s4_T1w.nii.gz,143,29,7,199,150
sub-30203_ses-s6_T1w.nii.gz,156,31,10,188,149
sub-30204_ses-s0_T1w.nii.gz,141,36,10,194,144
sub-30204_ses-s2_T1w.nii.gz,147,36,13,195,146
sub-30204_ses-s4_T1w.nii.gz,144,36,12,197,144
sub-30204_ses-s6_T1w.nii.gz,122,30,10,188,144
sub-30205_ses-s0_T1w.nii.gz,144,33,13,195,141
sub-30205_ses-s2_T1w.nii.gz,146,39,15,200,143
sub-30205_ses-s6_T1w.nii.gz,140,28,16,191,144
sub-30206_ses-s0_T1w.nii.gz,147,33,13,200,143
sub-30206_ses-s2_T1w.nii.gz,149,33,15,200,143
sub-30206_ses-s6_T1w.nii.gz,126,30,13,197,143
sub-30207_ses-s4_T1w.nii.gz,150,28,12,203,149
sub-30207_ses-s6_T1w.nii.gz,122,25,10,197,147
sub-30209_ses-s0_T1w.nii.gz,144,25,13,204,144
sub-30210_ses-s0_T1w.nii.gz,149,30,12,209,146
sub-30210_ses-s2_T1w.nii.gz,147,28,13,207,147
sub-30210_ses-s4_T1w.nii.gz,144,28,12,206,147
sub-30210_ses-s6_T1w.nii.gz,129,19,12,192,146
sub-30212_ses-s0_T1w.nii.gz,139,25,10,202,149
sub-30214_ses-s2_T1w.nii.gz,133,33,16,192,143
sub-30214_ses-s4_T1w.nii.gz,147,34,16,194,141
sub-30214_ses-s6_T1w.nii.gz,119,37,16,197,142
sub-30216_ses-s0_T1w.nii.gz,144,37,7,195,150
sub-30216_ses-s4_T1w.nii.gz,138,37,7,192,150
sub-30216_ses-s6_T1w.nii.gz,130,40,6,198,149
sub-30217_ses-s0_T1w.nii.gz,136,30,10,190,147
sub-30217_ses-s2_T1w.nii.gz,147,34,12,194,146
sub-30217_ses-s4_T1w.nii.gz,156,25,12,186,146
sub-30217_ses-s6_T1w.nii.gz,146,39,10,200,144
sub-30218_ses-s0_T1w.nii.gz,154,36,13,203,144
sub-30218_ses-s2_T1w.nii.gz,155,34,13,199,144
sub-30218_ses-s4_T1w.nii.gz,150,34,13,201,143
sub-30218_ses-s6_T1w.nii.gz,167,26,13,182,144
sub-30219_ses-s0_T1w.nii.gz,146,33,12,200,149
sub-30219_ses-s2_T1w.nii.gz,150,31,10,200,146
sub-30219_ses-s4_T1w.nii.gz,162,31,12,201,147
sub-30221_ses-s0_T1w.nii.gz,141,34,3,195,156
sub-30223_ses-s0_T1w.nii.gz,149,28,6,209,153
sub-30223_ses-s2_T1w.nii.gz,148,27,6,207,153
sub-30223_ses-s4_T1w.nii.gz,151,27,6,207,153
sub-30223_ses-s6_T1w.nii.gz,143,25,4,207,152
sub-30224_ses-s0_T1w.nii.gz,149,33,16,197,143
sub-30224_ses-s4_T1w.nii.gz,153,25,16,191,143
sub-30224_ses-s6_T1w.nii.gz,127,31,18,195,143
sub-30225_ses-s0_T1w.nii.gz,149,42,16,194,143
sub-30225_ses-s2_T1w.nii.gz,144,40,16,189,143
sub-30226_ses-s0_T1w.nii.gz,138,31,13,198,147
sub-30226_ses-s2_T1w.nii.gz,144,31,10,200,143
sub-30227_ses-s0_T1w.nii.gz,144,31,7,195,149
sub-30227_ses-s2_T1w.nii.gz,140,33,9,197,150
sub-30227_ses-s4_T1w.nii.gz,139,31,9,192,152
sub-30227_ses-s6_T1w.nii.gz,156,22,12,176,147
sub-30228_ses-s0_T1w.nii.gz,142,39,19,201,143
sub-30228_ses-s2_T1w.nii.gz,149,37,16,199,138
sub-30228_ses-s4_T1w.nii.gz,147,37,16,198,138
sub-30228_ses-s6_T1w.nii.gz,150,27,19,179,141
sub-30230_ses-s0_T1w.nii.gz,138,33,7,192,152
sub-30230_ses-s2_T1w.nii.gz,135,31,7,191,152
sub-30231_ses-s0_T1w.nii.gz,142,33,10,198,144
sub-30231_ses-s4_T1w.nii.gz,139,30,10,196,144
sub-30231_ses-s6_T1w.nii.gz,149,27,12,196,146
sub-30232_ses-s0_T1w.nii.gz,145,30,15,198,146
sub-30232_ses-s2_T1w.nii.gz,144,30,15,195,146
sub-30232_ses-s4_T1w.nii.gz,142,30,16,198,147
sub-30232_ses-s6_T1w.nii.gz,156,24,18,162,143
sub-30233_ses-s0_T1w.nii.gz,150,31,9,204,149
sub-30233_ses-s2_T1w.nii.gz,141,28,10,203,150
sub-30233_ses-s4_T1w.nii.gz,152,31,9,204,149
sub-30233_ses-s6_T1w.nii.gz,150,24,10,195,150
sub-30234_ses-s0_T1w.nii.gz,138,36,13,192,146
sub-30234_ses-s2_T1w.nii.gz,135,34,13,191,145
sub-30234_ses-s4_T1w.nii.gz,150,33,13,191,146
sub-30234_ses-s6_T1w.nii.gz,133,19,15,172,146
sub-30235_ses-s0_T1w.nii.gz,147,27,13,200,146
sub-30235_ses-s2_T1w.nii.gz,147,25,13,198,146
sub-30235_ses-s4_T1w.nii.gz,149,26,13,198,146
sub-30235_ses-s6_T1w.nii.gz,141,31,15,204,147
sub-30237_ses-s0_T1w.nii.gz,147,36,13,201,150
sub-30237_ses-s2_T1w.nii.gz,149,34,12,200,147
sub-30237_ses-s4_T1w.nii.gz,149,34,12,199,147
sub-30237_ses-s6_T1w.nii.gz,147,36,10,203,146
sub-30238_ses-s0_T1w.nii.gz,144,25,18,197,143
sub-30238_ses-s2_T1w.nii.gz,142,24,16,199,141
sub-30238_ses-s4_T1w.nii.gz,144,27,16,201,141
sub-30238_ses-s6_T1w.nii.gz,153,19,18,179,140
sub-30239_ses-s0_T1w.nii.gz,143,27,10,200,149
sub-30239_ses-s2_T1w.nii.gz,147,28,9,200,147
sub-30239_ses-s4_T1w.nii.gz,144,27,9,198,147
sub-30239_ses-s6_T1w.nii.gz,135,28,10,200,149
sub-30240_ses-s0_T1w.nii.gz,147,40,15,191,140
sub-30240_ses-s2_T1w.nii.gz,143,39,16,188,141
sub-30240_ses-s4_T1w.nii.gz,141,34,16,185,141
sub-30240_ses-s6_T1w.nii.gz,135,42,15,189,140
sub-30241_ses-s0_T1w.nii.gz,146,33,15,199,146
sub-30241_ses-s2_T1w.nii.gz,144,34,13,200,144
sub-30241_ses-s4_T1w.nii.gz,144,34,13,198,144
sub-30243_ses-s0_T1w.nii.gz,137,30,13,200,149
sub-30243_ses-s2_T1w.nii.gz,149,30,12,203,147
sub-30243_ses-s4_T1w.nii.gz,156,21,10,186,147
sub-30243_ses-s6_T1w.nii.gz,157,21,13,183,147
sub-30244_ses-s0_T1w.nii.gz,144,31,7,203,149
sub-30244_ses-s2_T1w.nii.gz,147,30,10,204,152
sub-30244_ses-s4_T1w.nii.gz,151,27,10,201,150
sub-30244_ses-s6_T1w.nii.gz,143,22,7,195,149
sub-30246_ses-s0_T1w.nii.gz,141,27,7,203,152
sub-30246_ses-s2_T1w.nii.gz,144,30,7,203,153
sub-30246_ses-s4_T1w.nii.gz,138,27,9,203,155
sub-30247_ses-s0_T1w.nii.gz,142,31,12,198,147
sub-30247_ses-s2_T1w.nii.gz,147,31,12,197,146
sub-30247_ses-s4_T1w.nii.gz,152,25,12,188,146
sub-30247_ses-s6_T1w.nii.gz,165,25,13,179,147
sub-30249_ses-s0_T1w.nii.gz,150,28,10,203,149
sub-30249_ses-s2_T1w.nii.gz,150,28,10,198,149
sub-30249_ses-s4_T1w.nii.gz,152,31,9,197,147
sub-30249_ses-s6_T1w.nii.gz,167,27,10,185,147
sub-30250_ses-s0_T1w.nii.gz,146,31,10,200,149
sub-30250_ses-s4_T1w.nii.gz,144,31,12,200,149
sub-30250_ses-s6_T1w.nii.gz,153,21,12,182,149
sub-30251_ses-s0_T1w.nii.gz,145,31,15,195,144
sub-30251_ses-s2_T1w.nii.gz,147,31,15,198,143
sub-30251_ses-s4_T1w.nii.gz,150,21,16,182,144
sub-30251_ses-s6_T1w.nii.gz,125,37,15,197,143
sub-30252_ses-s0_T1w.nii.gz,146,27,12,205,146
sub-30252_ses-s2_T1w.nii.gz,144,25,13,206,147
sub-30252_ses-s4_T1w.nii.gz,147,25,13,203,146
sub-30252_ses-s6_T1w.nii.gz,141,28,12,197,144
sub-30253_ses-s0_T1w.nii.gz,138,31,9,200,150
sub-30253_ses-s2_T1w.nii.gz,146,34,10,200,152
sub-30253_ses-s4_T1w.nii.gz,135,30,10,197,150
sub-30254_ses-s0_T1w.nii.gz,145,28,13,201,144
sub-30254_ses-s2_T1w.nii.gz,144,28,13,200,146
sub-30256_ses-s0_T1w.nii.gz,146,39,13,196,169
sub-30258_ses-s0_T1w.nii.gz,139,34,13,196,146
sub-30258_ses-s6_T1w.nii.gz,149,33,13,200,143
sub-30260_ses-s0_T1w.nii.gz,144,31,9,197,149
sub-30260_ses-s2_T1w.nii.gz,145,33,9,198,147
sub-30261_ses-s0_T1w.nii.gz,152,30,13,203,144
sub-30261_ses-s2_T1w.nii.gz,142,30,15,201,146
sub-30261_ses-s4_T1w.nii.gz,145,28,15,201,144
sub-30261_ses-s6_T1w.nii.gz,140,24,13,197,144
sub-30262_ses-s0_T1w.nii.gz,147,22,16,204,144
sub-30264_ses-s0_T1w.nii.gz,141,28,13,203,149
sub-30264_ses-s2_T1w.nii.gz,141,28,13,201,149
sub-30264_ses-s4_T1w.nii.gz,141,28,13,201,147
sub-30264_ses-s6_T1w.nii.gz,129,24,10,197,146
sub-30266_ses-s0_T1w.nii.gz,142,33,16,197,144
sub-30266_ses-s2_T1w.nii.gz,138,33,13,195,143
sub-30267_ses-s0_T1w.nii.gz,135,29,13,204,147
sub-30267_ses-s2_T1w.nii.gz,143,27,15,203,146
sub-30267_ses-s6_T1w.nii.gz,167,25,15,191,146
sub-30268_ses-s0_T1w.nii.gz,141,31,16,194,141
sub-30269_ses-s0_T1w.nii.gz,148,34,21,195,140
sub-30269_ses-s2_T1w.nii.gz,148,33,21,195,138
sub-30269_ses-s4_T1w.nii.gz,148,34,19,196,138
sub-30269_ses-s6_T1w.nii.gz,153,36,21,200,140
sub-30270_ses-s0_T1w.nii.gz,149,30,13,206,149
sub-30270_ses-s4_T1w.nii.gz,147,21,13,191,147
sub-30270_ses-s6_T1w.nii.gz,150,22,13,182,149
sub-30271_ses-s0_T1w.nii.gz,143,28,19,200,140
sub-30271_ses-s2_T1w.nii.gz,145,28,19,201,141
sub-30271_ses-s4_T1w.nii.gz,162,18,19,188,141
sub-30271_ses-s6_T1w.nii.gz,135,28,18,200,140
sub-30272_ses-s0_T1w.nii.gz,140,36,16,197,146
sub-30272_ses-s2_T1w.nii.gz,144,37,15,195,143
sub-30272_ses-s4_T1w.nii.gz,147,37,15,197,143
sub-30272_ses-s6_T1w.nii.gz,140,37,12,200,141
sub-30274_ses-s2_T1w.nii.gz,143,27,15,203,146
sub-30274_ses-s4_T1w.nii.gz,150,27,15,203,145
sub-30274_ses-s6_T1w.nii.gz,150,19,15,183,143
sub-30275_ses-s0_T1w.nii.gz,144,37,16,194,140
sub-30275_ses-s2_T1w.nii.gz,155,39,16,197,140
sub-30275_ses-s4_T1w.nii.gz,144,39,16,194,141
sub-30275_ses-s6_T1w.nii.gz,141,43,16,198,140
sub-30276_ses-s0_T1w.nii.gz,144,34,7,200,149
sub-30276_ses-s2_T1w.nii.gz,141,31,9,195,150
sub-30276_ses-s4_T1w.nii.gz,141,34,9,198,150
sub-30276_ses-s6_T1w.nii.gz,160,22,9,183,149
sub-30277_ses-s0_T1w.nii.gz,145,34,13,193,144
sub-30279_ses-s0_T1w.nii.gz,141,31,15,203,144
sub-30282_ses-s0_T1w.nii.gz,148,40,13,192,141
sub-30282_ses-s2_T1w.nii.gz,147,40,15,192,143
sub-30282_ses-s4_T1w.nii.gz,143,40,15,191,144
sub-30282_ses-s6_T1w.nii.gz,125,45,15,194,143
sub-30284_ses-s0_T1w.nii.gz,148,34,10,198,146
sub-30284_ses-s2_T1w.nii.gz,147,34,10,197,147
sub-30284_ses-s4_T1w.nii.gz,147,34,10,198,146
sub-30284_ses-s6_T1w.nii.gz,154,25,12,189,149
sub-30285_ses-s0_T1w.nii.gz,139,34,13,198,147
sub-30285_ses-s2_T1w.nii.gz,143,31,13,194,146
sub-30285_ses-s4_T1w.nii.gz,141,33,13,197,147
sub-30285_ses-s6_T1w.nii.gz,126,30,13,197,146
sub-30286_ses-s0_T1w.nii.gz,142,35,13,191,143
sub-30287_ses-s0_T1w.nii.gz,146,34,18,197,140
sub-30287_ses-s2_T1w.nii.gz,141,31,18,195,140
sub-30287_ses-s4_T1w.nii.gz,140,33,18,194,140
sub-30287_ses-s6_T1w.nii.gz,119,39,19,200,141
sub-30288_ses-s0_T1w.nii.gz,144,36,9,192,147
sub-30289_ses-s0_T1w.nii.gz,141,30,10,209,150
sub-30289_ses-s6_T1w.nii.gz,153,21,9,200,149
sub-30290_ses-s0_T1w.nii.gz,150,34,12,203,146
sub-30290_ses-s2_T1w.nii.gz,134,31,9,197,146
sub-30290_ses-s4_T1w.nii.gz,160,25,10,189,144
sub-30290_ses-s6_T1w.nii.gz,141,25,9,191,146
sub-30291_ses-s0_T1w.nii.gz,147,43,10,195,147
sub-30291_ses-s4_T1w.nii.gz,157,43,12,192,149
sub-30292_ses-s0_T1w.nii.gz,147,28,13,204,146
sub-30292_ses-s2_T1w.nii.gz,155,27,13,203,144
sub-30292_ses-s4_T1w.nii.gz,143,27,12,200,146
sub-30292_ses-s6_T1w.nii.gz,140,30,13,209,146
sub-30293_ses-s0_T1w.nii.gz,138,28,12,198,144
sub-30293_ses-s2_T1w.nii.gz,136,28,13,198,146
sub-30293_ses-s4_T1w.nii.gz,145,25,13,195,146
sub-30293_ses-s6_T1w.nii.gz,159,25,13,185,143
sub-30294_ses-s0_T1w.nii.gz,142,37,13,195,147
sub-30294_ses-s2_T1w.nii.gz,144,34,13,194,147
sub-30294_ses-s4_T1w.nii.gz,136,34,13,192,147
sub-30295_ses-s0_T1w.nii.gz,136,27,10,198,152
sub-30295_ses-s2_T1w.nii.gz,143,27,10,200,150
sub-30295_ses-s4_T1w.nii.gz,159,22,12,191,150
sub-30297_ses-s0_T1w.nii.gz,142,27,12,204,143
sub-30297_ses-s2_T1w.nii.gz,141,28,13,204,143
sub-30297_ses-s4_T1w.nii.gz,146,28,13,204,143
sub-30297_ses-s6_T1w.nii.gz,127,33,12,209,143
sub-30299_ses-s0_T1w.nii.gz,143,24,4,206,153
sub-30299_ses-s4_T1w.nii.gz,159,22,3,203,152
sub-30299_ses-s6_T1w.nii.gz,154,30,4,204,152
sub-30301_ses-s0_T1w.nii.gz,147,37,15,197,146
sub-30301_ses-s2_T1w.nii.gz,150,36,15,192,146
sub-30301_ses-s4_T1w.nii.gz,159,31,15,191,144
sub-30301_ses-s6_T1w.nii.gz,156,34,16,197,146
sub-30302_ses-s0_T1w.nii.gz,144,36,13,194,147
sub-30302_ses-s4_T1w.nii.gz,145,37,13,192,147
sub-30302_ses-s6_T1w.nii.gz,153,25,13,176,146
sub-30303_ses-s0_T1w.nii.gz,143,42,13,191,147
sub-30303_ses-s2_T1w.nii.gz,142,40,15,189,149
sub-30304_ses-s0_T1w.nii.gz,147,34,12,203,149
sub-30304_ses-s2_T1w.nii.gz,150,34,12,203,149
sub-30304_ses-s6_T1w.nii.gz,129,31,12,201,149
sub-30305_ses-s2_T1w.nii.gz,134,33,13,200,146
sub-30305_ses-s4_T1w.nii.gz,145,30,13,200,146
sub-30305_ses-s6_T1w.nii.gz,156,24,13,188,147
sub-30306_ses-s0_T1w.nii.gz,141,28,13,197,146
sub-30306_ses-s2_T1w.nii.gz,144,30,13,198,146
sub-30306_ses-s6_T1w.nii.gz,153,25,12,194,144
sub-30307_ses-s0_T1w.nii.gz,142,43,18,183,141
sub-30307_ses-s2_T1w.nii.gz,144,43,16,185,140
sub-30308_ses-s0_T1w.nii.gz,141,39,13,189,146
sub-30308_ses-s2_T1w.nii.gz,146,40,12,188,146
sub-30308_ses-s6_T1w.nii.gz,126,37,13,189,146
sub-30309_ses-s0_T1w.nii.gz,141,37,12,191,144
sub-30309_ses-s2_T1w.nii.gz,144,36,12,189,144
sub-30310_ses-s0_T1w.nii.gz,141,25,13,198,143
sub-30310_ses-s2_T1w.nii.gz,139,25,15,198,146
sub-30310_ses-s4_T1w.nii.gz,144,21,13,192,144
sub-30310_ses-s6_T1w.nii.gz,146,30,15,203,144
sub-30311_ses-s0_T1w.nii.gz,142,28,15,201,144
sub-30311_ses-s2_T1w.nii.gz,141,25,15,198,144
sub-30311_ses-s4_T1w.nii.gz,142,27,16,199,144
sub-30311_ses-s6_T1w.nii.gz,123,25,16,198,146
sub-30313_ses-s0_T1w.nii.gz,144,37,9,192,150
sub-30313_ses-s2_T1w.nii.gz,145,37,9,192,150
sub-30313_ses-s4_T1w.nii.gz,159,37,9,192,150
sub-30313_ses-s6_T1w.nii.gz,133,37,9,194,150
sub-30314_ses-s0_T1w.nii.gz,140,24,9,200,152
sub-30315_ses-s0_T1w.nii.gz,154,28,14,202,146
sub-30315_ses-s2_T1w.nii.gz,141,28,13,200,146
sub-30315_ses-s4_T1w.nii.gz,143,25,13,197,144
sub-30316_ses-s0_T1w.nii.gz,146,33,16,201,143
sub-30316_ses-s2_T1w.nii.gz,144,31,15,198,141
sub-30316_ses-s4_T1w.nii.gz,148,31,15,198,141
sub-30317_ses-s0_T1w.nii.gz,144,36,10,197,149
sub-30317_ses-s2_T1w.nii.gz,143,36,10,196,149
sub-30317_ses-s4_T1w.nii.gz,141,34,12,197,150
sub-30317_ses-s6_T1w.nii.gz,131,36,10,194,149
sub-30319_ses-s0_T1w.nii.gz,146,27,9,208,149
sub-30319_ses-s2_T1w.nii.gz,140,25,9,209,149
sub-30319_ses-s4_T1w.nii.gz,147,28,10,204,149
sub-30319_ses-s6_T1w.nii.gz,143,30,10,199,149
sub-30320_ses-s0_T1w.nii.gz,143,30,15,197,146
sub-30321_ses-s0_T1w.nii.gz,145,34,15,198,140
sub-30321_ses-s2_T1w.nii.gz,150,33,15,197,140
sub-30321_ses-s4_T1w.nii.gz,156,27,18,189,141
sub-30321_ses-s6_T1w.nii.gz,135,31,18,195,141
sub-30322_ses-s0_T1w.nii.gz,135,31,12,197,143
sub-30322_ses-s4_T1w.nii.gz,138,31,12,197,143
sub-30322_ses-s6_T1w.nii.gz,136,28,13,195,143
sub-30323_ses-s2_T1w.nii.gz,152,33,10,200,149
sub-30323_ses-s4_T1w.nii.gz,142,31,9,193,149
sub-30323_ses-s6_T1w.nii.gz,133,24,10,186,150
sub-30324_ses-s0_T1w.nii.gz,144,34,10,198,149
sub-30324_ses-s2_T1w.nii.gz,140,34,10,197,149
sub-30324_ses-s4_T1w.nii.gz,144,34,10,198,149
sub-30324_ses-s6_T1w.nii.gz,134,35,10,200,149
sub-30325_ses-s0_T1w.nii.gz,142,34,13,195,144
sub-30326_ses-s0_T1w.nii.gz,139,34,10,198,152
sub-30326_ses-s2_T1w.nii.gz,145,34,10,195,152
sub-30326_ses-s4_T1w.nii.gz,158,27,9,190,150
sub-30326_ses-s6_T1w.nii.gz,128,37,10,200,152
sub-30327_ses-s0_T1w.nii.gz,141,31,13,192,144
sub-30327_ses-s2_T1w.nii.gz,149,36,13,193,144
sub-30327_ses-s4_T1w.nii.gz,141,37,15,194,146
sub-30327_ses-s6_T1w.nii.gz,142,28,13,189,144
sub-30328_ses-s0_T1w.nii.gz,144,28,13,203,146
sub-30328_ses-s2_T1w.nii.gz,149,25,12,200,143
sub-30328_ses-s4_T1w.nii.gz,141,25,13,197,146
sub-30328_ses-s6_T1w.nii.gz,165,34,15,192,146
sub-30329_ses-s0_T1w.nii.gz,140,30,7,201,153
sub-30329_ses-s2_T1w.nii.gz,141,25,7,197,153
sub-30329_ses-s4_T1w.nii.gz,143,28,7,200,153
sub-30329_ses-s6_T1w.nii.gz,158,25,7,188,150
sub-30330_ses-s0_T1w.nii.gz,144,27,13,206,141
sub-30330_ses-s2_T1w.nii.gz,144,25,13,202,141
sub-30330_ses-s4_T1w.nii.gz,151,25,16,201,143
sub-30330_ses-s6_T1w.nii.gz,129,30,15,209,143
sub-30331_ses-s0_T1w.nii.gz,144,25,15,203,145
sub-30331_ses-s2_T1w.nii.gz,138,24,13,201,144
sub-30331_ses-s4_T1w.nii.gz,150,22,15,200,144
sub-30331_ses-s6_T1w.nii.gz,146,21,16,193,143
sub-30332_ses-s0_T1w.nii.gz,141,33,15,195,146
sub-30332_ses-s2_T1w.nii.gz,143,34,15,197,147
sub-30332_ses-s6_T1w.nii.gz,123,34,16,197,147
sub-30333_ses-s0_T1w.nii.gz,144,36,12,194,149
sub-30334_ses-s0_T1w.nii.gz,146,33,10,199,149
sub-30334_ses-s2_T1w.nii.gz,146,33,10,201,149
sub-30334_ses-s4_T1w.nii.gz,147,36,10,200,147
sub-30334_ses-s6_T1w.nii.gz,150,31,10,201,149
sub-30335_ses-s0_T1w.nii.gz,138,31,10,194,147
sub-30336_ses-s0_T1w.nii.gz,135,22,9,203,150
sub-30336_ses-s2_T1w.nii.gz,138,22,9,207,150
sub-30336_ses-s4_T1w.nii.gz,141,22,10,204,150
sub-30337_ses-s6_T1w.nii.gz,138,33,15,192,143
sub-30338_ses-s0_T1w.nii.gz,145,33,18,198,143
sub-30338_ses-s2_T1w.nii.gz,148,31,18,195,143
sub-30338_ses-s4_T1w.nii.gz,160,30,18,195,143
sub-30338_ses-s6_T1w.nii.gz,141,24,16,188,143
sub-30339_ses-s0_T1w.nii.gz,139,33,10,194,147
sub-30339_ses-s2_T1w.nii.gz,141,31,10,197,147
